,lang,feature,accuracy,permute,epoch,lang_train,init,num_samples
470,en,voicing,0.8823529411764706,0.0,29,en,none,198891
471,fr,voicing,0.0,0.0,29,en,none,198891
472,enfr,voicing,0.4852941176470588,0.0,29,en,none,198891
473,en,place,0.7083333333333334,0.0,29,en,none,198891
474,fr,place,0.15789473684210525,0.0,29,en,none,198891
475,enfr,place,0.20942982456140352,0.0,29,en,none,198891
476,en,placerough,0.7857142857142857,0.0,29,en,none,198891
477,fr,placerough,0.0,0.0,29,en,none,198891
478,enfr,placerough,0.22619047619047616,0.0,29,en,none,198891
479,enfr,lang,1.0,0.0,29,en,none,198891
480,en,sonority,0.8461538461538461,0.0,30,en,none,228334
481,fr,sonority,0.4411764705882353,0.0,30,en,none,228334
482,enfr,sonority,0.36877828054298645,0.0,30,en,none,228334
483,en,manner,0.717948717948718,0.0,30,en,none,228334
484,fr,manner,0.4411764705882353,0.0,30,en,none,228334
485,enfr,manner,0.35407239819004527,0.0,30,en,none,228334
486,en,voicing,0.8235294117647058,0.0,30,en,none,228334
487,fr,voicing,0.0,0.0,30,en,none,228334
488,enfr,voicing,0.4852941176470588,0.0,30,en,none,228334
489,en,place,0.7083333333333334,0.0,30,en,none,228334
490,fr,place,0.10526315789473684,0.0,30,en,none,228334
491,enfr,place,0.20942982456140352,0.0,30,en,none,228334
492,en,placerough,0.7857142857142857,0.0,30,en,none,228334
493,fr,placerough,0.0,0.0,30,en,none,228334
494,enfr,placerough,0.22619047619047616,0.0,30,en,none,228334
495,enfr,lang,1.0,0.0,30,en,none,228334
496,en,sonority,0.8461538461538461,0.0,31,en,none,262062
497,fr,sonority,0.4411764705882353,0.0,31,en,none,262062
498,enfr,sonority,0.38348416289592757,0.0,31,en,none,262062
499,en,manner,0.717948717948718,0.0,31,en,none,262062
500,fr,manner,0.4411764705882353,0.0,31,en,none,262062
501,enfr,manner,0.3981900452488688,0.0,31,en,none,262062
502,en,voicing,0.8823529411764706,0.0,31,en,none,262062
503,fr,voicing,0.0,0.0,31,en,none,262062
504,enfr,voicing,0.4852941176470588,0.0,31,en,none,262062
505,en,place,0.7083333333333334,0.0,31,en,none,262062
506,fr,place,0.10526315789473684,0.0,31,en,none,262062
507,enfr,place,0.23026315789473684,0.0,31,en,none,262062
508,en,placerough,0.8571428571428571,0.0,31,en,none,262062
509,fr,placerough,0.0,0.0,31,en,none,262062
510,enfr,placerough,0.22619047619047616,0.0,31,en,none,262062
511,enfr,lang,1.0,0.0,31,en,none,262062
512,en,sonority,0.8717948717948718,0.0,32,en,none,300698
513,fr,sonority,0.4411764705882353,0.0,32,en,none,300698
514,enfr,sonority,0.36877828054298645,0.0,32,en,none,300698
515,en,manner,0.717948717948718,0.0,32,en,none,300698
516,fr,manner,0.4411764705882353,0.0,32,en,none,300698
517,enfr,manner,0.29524886877828055,0.0,32,en,none,300698
518,en,voicing,0.8823529411764706,0.0,32,en,none,300698
519,fr,voicing,0.0,0.0,32,en,none,300698
520,enfr,voicing,0.4852941176470588,0.0,32,en,none,300698
521,en,place,0.7083333333333334,0.0,32,en,none,300698
522,fr,place,0.10526315789473684,0.0,32,en,none,300698
523,enfr,place,0.23026315789473684,0.0,32,en,none,300698
524,en,placerough,0.8571428571428571,0.0,32,en,none,300698
525,fr,placerough,0.0,0.0,32,en,none,300698
526,enfr,placerough,0.22619047619047616,0.0,32,en,none,300698
527,enfr,lang,1.0,0.0,32,en,none,300698
528,en,sonority,0.8717948717948718,0.0,33,en,none,344956
529,fr,sonority,0.4411764705882353,0.0,33,en,none,344956
530,enfr,sonority,0.36877828054298645,0.0,33,en,none,344956
531,en,manner,0.717948717948718,0.0,33,en,none,344956
532,fr,manner,0.4411764705882353,0.0,33,en,none,344956
533,enfr,manner,0.3246606334841629,0.0,33,en,none,344956
534,en,voicing,0.8823529411764706,0.0,33,en,none,344956
535,fr,voicing,0.0,0.0,33,en,none,344956
536,enfr,voicing,0.4852941176470588,0.0,33,en,none,344956
537,en,place,0.7083333333333334,0.0,33,en,none,344956
538,fr,place,0.10526315789473684,0.0,33,en,none,344956
539,enfr,place,0.23026315789473684,0.0,33,en,none,344956
540,en,placerough,0.8571428571428571,0.0,33,en,none,344956
541,fr,placerough,0.0,0.0,33,en,none,344956
542,enfr,placerough,0.2619047619047619,0.0,33,en,none,344956
543,enfr,lang,1.0,0.0,33,en,none,344956
544,en,sonority,0.8461538461538461,0.0,34,en,none,395654
545,fr,sonority,0.4411764705882353,0.0,34,en,none,395654
546,enfr,sonority,0.38348416289592757,0.0,34,en,none,395654
547,en,manner,0.717948717948718,0.0,34,en,none,395654
548,fr,manner,0.4411764705882353,0.0,34,en,none,395654
549,enfr,manner,0.3981900452488688,0.0,34,en,none,395654
550,en,voicing,0.8823529411764706,0.0,34,en,none,395654
551,fr,voicing,0.0,0.0,34,en,none,395654
552,enfr,voicing,0.4852941176470588,0.0,34,en,none,395654
553,en,place,0.7083333333333334,0.0,34,en,none,395654
554,fr,place,0.05263157894736842,0.0,34,en,none,395654
555,enfr,place,0.23026315789473684,0.0,34,en,none,395654
556,en,placerough,0.8571428571428571,0.0,34,en,none,395654
557,fr,placerough,0.0,0.0,34,en,none,395654
558,enfr,placerough,0.2619047619047619,0.0,34,en,none,395654
559,enfr,lang,1.0,0.0,34,en,none,395654
560,en,sonority,0.8717948717948718,0.0,35,en,none,453730
561,fr,sonority,0.4411764705882353,0.0,35,en,none,453730
562,enfr,sonority,0.36877828054298645,0.0,35,en,none,453730
563,en,manner,0.7435897435897436,0.0,35,en,none,453730
564,fr,manner,0.4411764705882353,0.0,35,en,none,453730
565,enfr,manner,0.28054298642533937,0.0,35,en,none,453730
566,en,voicing,0.8823529411764706,0.0,35,en,none,453730
567,fr,voicing,0.0,0.0,35,en,none,453730
568,enfr,voicing,0.4852941176470588,0.0,35,en,none,453730
569,en,place,0.75,0.0,35,en,none,453730
570,fr,place,0.05263157894736842,0.0,35,en,none,453730
571,enfr,place,0.23026315789473684,0.0,35,en,none,453730
572,en,placerough,0.8571428571428571,0.0,35,en,none,453730
573,fr,placerough,0.0,0.0,35,en,none,453730
574,enfr,placerough,0.2619047619047619,0.0,35,en,none,453730
575,enfr,lang,1.0,0.0,35,en,none,453730
576,en,sonority,0.8717948717948718,0.0,36,en,none,520256
577,fr,sonority,0.4411764705882353,0.0,36,en,none,520256
578,enfr,sonority,0.36877828054298645,0.0,36,en,none,520256
579,en,manner,0.7692307692307693,0.0,36,en,none,520256
580,fr,manner,0.4411764705882353,0.0,36,en,none,520256
581,enfr,manner,0.35407239819004527,0.0,36,en,none,520256
582,en,voicing,0.8823529411764706,0.0,36,en,none,520256
583,fr,voicing,0.0,0.0,36,en,none,520256
584,enfr,voicing,0.4852941176470588,0.0,36,en,none,520256
585,en,place,0.75,0.0,36,en,none,520256
586,fr,place,0.05263157894736842,0.0,36,en,none,520256
587,enfr,place,0.23026315789473684,0.0,36,en,none,520256
588,en,placerough,0.8571428571428571,0.0,36,en,none,520256
589,fr,placerough,0.0,0.0,36,en,none,520256
590,enfr,placerough,0.2619047619047619,0.0,36,en,none,520256
591,enfr,lang,1.0,0.0,36,en,none,520256
592,en,sonority,0.8974358974358975,0.0,37,en,none,596463
593,fr,sonority,0.4411764705882353,0.0,37,en,none,596463
594,enfr,sonority,0.36877828054298645,0.0,37,en,none,596463
595,en,manner,0.717948717948718,0.0,37,en,none,596463
596,fr,manner,0.4411764705882353,0.0,37,en,none,596463
597,enfr,manner,0.36877828054298645,0.0,37,en,none,596463
598,en,voicing,0.8823529411764706,0.0,37,en,none,596463
599,fr,voicing,0.0,0.0,37,en,none,596463
600,enfr,voicing,0.4852941176470588,0.0,37,en,none,596463
601,en,place,0.6666666666666666,0.0,37,en,none,596463
602,fr,place,0.10526315789473684,0.0,37,en,none,596463
603,enfr,place,0.23026315789473684,0.0,37,en,none,596463
604,en,placerough,0.8571428571428571,0.0,37,en,none,596463
605,fr,placerough,0.0,0.0,37,en,none,596463
606,enfr,placerough,0.2619047619047619,0.0,37,en,none,596463
607,enfr,lang,1.0,0.0,37,en,none,596463
608,en,sonority,0.8974358974358975,0.0,38,en,none,683759
609,fr,sonority,0.4117647058823529,0.0,38,en,none,683759
610,enfr,sonority,0.36877828054298645,0.0,38,en,none,683759
611,en,manner,0.7692307692307693,0.0,38,en,none,683759
612,fr,manner,0.4411764705882353,0.0,38,en,none,683759
613,enfr,manner,0.38725490196078427,0.0,38,en,none,683759
614,en,voicing,0.9411764705882353,0.0,38,en,none,683759
615,fr,voicing,0.0,0.0,38,en,none,683759
616,enfr,voicing,0.4852941176470588,0.0,38,en,none,683759
617,en,place,0.7083333333333334,0.0,38,en,none,683759
618,fr,place,0.10526315789473684,0.0,38,en,none,683759
619,enfr,place,0.23026315789473684,0.0,38,en,none,683759
620,en,placerough,0.8571428571428571,0.0,38,en,none,683759
621,fr,placerough,0.0,0.0,38,en,none,683759
622,enfr,placerough,0.2619047619047619,0.0,38,en,none,683759
623,enfr,lang,1.0,0.0,38,en,none,683759
624,en,sonority,0.8974358974358975,0.0,39,en,none,783759
625,fr,sonority,0.4117647058823529,0.0,39,en,none,783759
626,enfr,sonority,0.36877828054298645,0.0,39,en,none,783759
627,en,manner,0.7692307692307693,0.0,39,en,none,783759
628,fr,manner,0.4411764705882353,0.0,39,en,none,783759
629,enfr,manner,0.2718702865761689,0.0,39,en,none,783759
630,en,voicing,0.9411764705882353,0.0,39,en,none,783759
631,fr,voicing,0.0,0.0,39,en,none,783759
632,enfr,voicing,0.4852941176470588,0.0,39,en,none,783759
633,en,place,0.7083333333333334,0.0,39,en,none,783759
634,fr,place,0.10526315789473684,0.0,39,en,none,783759
635,enfr,place,0.23026315789473684,0.0,39,en,none,783759
636,en,placerough,0.8571428571428571,0.0,39,en,none,783759
637,fr,placerough,0.0,0.0,39,en,none,783759
638,enfr,placerough,0.2619047619047619,0.0,39,en,none,783759
639,enfr,lang,1.0,0.0,39,en,none,783759
640,en,sonority,0.8717948717948718,0.0,40,en,none,883759
641,fr,sonority,0.4117647058823529,0.0,40,en,none,883759
642,enfr,sonority,0.42571644042232276,0.0,40,en,none,883759
643,en,manner,0.7948717948717948,0.0,40,en,none,883759
644,fr,manner,0.4411764705882353,0.0,40,en,none,883759
645,enfr,manner,0.2590497737556561,0.0,40,en,none,883759
646,en,voicing,0.9411764705882353,0.0,40,en,none,883759
647,fr,voicing,0.0,0.0,40,en,none,883759
648,enfr,voicing,0.4852941176470588,0.0,40,en,none,883759
649,en,place,0.7083333333333334,0.0,40,en,none,883759
650,fr,place,0.15789473684210525,0.0,40,en,none,883759
651,enfr,place,0.23026315789473684,0.0,40,en,none,883759
652,en,placerough,0.8571428571428571,0.0,40,en,none,883759
653,fr,placerough,0.0,0.0,40,en,none,883759
654,enfr,placerough,0.2619047619047619,0.0,40,en,none,883759
655,enfr,lang,1.0,0.0,40,en,none,883759
656,en,sonority,0.8974358974358975,0.0,41,en,none,983759
657,fr,sonority,0.4117647058823529,0.0,41,en,none,983759
658,enfr,sonority,0.3744343891402715,0.0,41,en,none,983759
659,en,manner,0.7948717948717948,0.0,41,en,none,983759
660,fr,manner,0.4411764705882353,0.0,41,en,none,983759
661,enfr,manner,0.2590497737556561,0.0,41,en,none,983759
662,en,voicing,0.9411764705882353,0.0,41,en,none,983759
663,fr,voicing,0.0,0.0,41,en,none,983759
664,enfr,voicing,0.4852941176470588,0.0,41,en,none,983759
665,en,place,0.7083333333333334,0.0,41,en,none,983759
666,fr,place,0.15789473684210525,0.0,41,en,none,983759
667,enfr,place,0.23026315789473684,0.0,41,en,none,983759
668,en,placerough,0.8571428571428571,0.0,41,en,none,983759
669,fr,placerough,0.0,0.0,41,en,none,983759
670,enfr,placerough,0.2619047619047619,0.0,41,en,none,983759
671,enfr,lang,1.0,0.0,41,en,none,983759
672,en,sonority,0.8717948717948718,0.0,42,en,none,1083759
673,fr,sonority,0.4411764705882353,0.0,42,en,none,1083759
674,enfr,sonority,0.46417797888386125,0.0,42,en,none,1083759
675,en,manner,0.7948717948717948,0.0,42,en,none,1083759
676,fr,manner,0.4411764705882353,0.0,42,en,none,1083759
677,enfr,manner,0.28469079939668174,0.0,42,en,none,1083759
678,en,voicing,0.8823529411764706,0.0,42,en,none,1083759
679,fr,voicing,0.0,0.0,42,en,none,1083759
680,enfr,voicing,0.4852941176470588,0.0,42,en,none,1083759
681,en,place,0.7083333333333334,0.0,42,en,none,1083759
682,fr,place,0.15789473684210525,0.0,42,en,none,1083759
683,enfr,place,0.23026315789473684,0.0,42,en,none,1083759
684,en,placerough,0.8571428571428571,0.0,42,en,none,1083759
685,fr,placerough,0.0,0.0,42,en,none,1083759
686,enfr,placerough,0.2619047619047619,0.0,42,en,none,1083759
687,enfr,lang,1.0,0.0,42,en,none,1083759
688,en,sonority,0.8717948717948718,0.0,43,en,none,1183759
689,fr,sonority,0.4411764705882353,0.0,43,en,none,1183759
690,enfr,sonority,0.41289592760180993,0.0,43,en,none,1183759
691,en,manner,0.7948717948717948,0.0,43,en,none,1183759
692,fr,manner,0.4411764705882353,0.0,43,en,none,1183759
693,enfr,manner,0.33597285067873306,0.0,43,en,none,1183759
694,en,voicing,1.0,0.0,43,en,none,1183759
695,fr,voicing,0.0,0.0,43,en,none,1183759
696,enfr,voicing,0.4852941176470588,0.0,43,en,none,1183759
697,en,place,0.7083333333333334,0.0,43,en,none,1183759
698,fr,place,0.15789473684210525,0.0,43,en,none,1183759
699,enfr,place,0.23026315789473684,0.0,43,en,none,1183759
700,en,placerough,0.8571428571428571,0.0,43,en,none,1183759
701,fr,placerough,0.0,0.0,43,en,none,1183759
702,enfr,placerough,0.2619047619047619,0.0,43,en,none,1183759
703,enfr,lang,1.0,0.0,43,en,none,1183759
704,en,sonority,0.8717948717948718,0.0,44,en,none,1283759
705,fr,sonority,0.4411764705882353,0.0,44,en,none,1283759
706,enfr,sonority,0.41289592760180993,0.0,44,en,none,1283759
707,en,manner,0.7948717948717948,0.0,44,en,none,1283759
708,fr,manner,0.4411764705882353,0.0,44,en,none,1283759
709,enfr,manner,0.34879336349924583,0.0,44,en,none,1283759
710,en,voicing,0.9411764705882353,0.0,44,en,none,1283759
711,fr,voicing,0.0,0.0,44,en,none,1283759
712,enfr,voicing,0.4852941176470588,0.0,44,en,none,1283759
713,en,place,0.7083333333333334,0.0,44,en,none,1283759
714,fr,place,0.15789473684210525,0.0,44,en,none,1283759
715,enfr,place,0.23026315789473684,0.0,44,en,none,1283759
716,en,placerough,0.8571428571428571,0.0,44,en,none,1283759
717,fr,placerough,0.0,0.0,44,en,none,1283759
718,enfr,placerough,0.2619047619047619,0.0,44,en,none,1283759
719,enfr,lang,1.0,0.0,44,en,none,1283759
720,en,sonority,0.8717948717948718,0.0,45,en,none,1383759
721,fr,sonority,0.4411764705882353,0.0,45,en,none,1383759
722,enfr,sonority,0.41289592760180993,0.0,45,en,none,1383759
723,en,manner,0.7692307692307693,0.0,45,en,none,1383759
724,fr,manner,0.4411764705882353,0.0,45,en,none,1383759
725,enfr,manner,0.38725490196078427,0.0,45,en,none,1383759
726,en,voicing,1.0,0.0,45,en,none,1383759
727,fr,voicing,0.0,0.0,45,en,none,1383759
728,enfr,voicing,0.4852941176470588,0.0,45,en,none,1383759
729,en,place,0.7083333333333334,0.0,45,en,none,1383759
730,fr,place,0.10526315789473684,0.0,45,en,none,1383759
731,enfr,place,0.23026315789473684,0.0,45,en,none,1383759
732,en,placerough,0.8571428571428571,0.0,45,en,none,1383759
733,fr,placerough,0.0,0.0,45,en,none,1383759
734,enfr,placerough,0.2619047619047619,0.0,45,en,none,1383759
735,enfr,lang,1.0,0.0,45,en,none,1383759
736,en,sonority,0.8717948717948718,0.0,46,en,none,1483759
737,fr,sonority,0.4411764705882353,0.0,46,en,none,1483759
738,enfr,sonority,0.41289592760180993,0.0,46,en,none,1483759
739,en,manner,0.8205128205128205,0.0,46,en,none,1483759
740,fr,manner,0.4411764705882353,0.0,46,en,none,1483759
741,enfr,manner,0.41289592760180993,0.0,46,en,none,1483759
742,en,voicing,1.0,0.0,46,en,none,1483759
743,fr,voicing,0.0,0.0,46,en,none,1483759
744,enfr,voicing,0.4852941176470588,0.0,46,en,none,1483759
745,en,place,0.75,0.0,46,en,none,1483759
746,fr,place,0.10526315789473684,0.0,46,en,none,1483759
747,enfr,place,0.23026315789473684,0.0,46,en,none,1483759
748,en,placerough,0.8571428571428571,0.0,46,en,none,1483759
749,fr,placerough,0.0,0.0,46,en,none,1483759
750,enfr,placerough,0.2619047619047619,0.0,46,en,none,1483759
751,enfr,lang,1.0,0.0,46,en,none,1483759
752,en,sonority,0.8717948717948718,0.0,47,en,none,1583759
753,fr,sonority,0.4411764705882353,0.0,47,en,none,1583759
754,enfr,sonority,0.41289592760180993,0.0,47,en,none,1583759
755,en,manner,0.8205128205128205,0.0,47,en,none,1583759
756,fr,manner,0.4411764705882353,0.0,47,en,none,1583759
757,enfr,manner,0.41289592760180993,0.0,47,en,none,1583759
758,en,voicing,1.0,0.0,47,en,none,1583759
759,fr,voicing,0.0,0.0,47,en,none,1583759
760,enfr,voicing,0.4852941176470588,0.0,47,en,none,1583759
761,en,place,0.75,0.0,47,en,none,1583759
762,fr,place,0.10526315789473684,0.0,47,en,none,1583759
763,enfr,place,0.23026315789473684,0.0,47,en,none,1583759
764,en,placerough,0.9285714285714286,0.0,47,en,none,1583759
765,fr,placerough,0.0,0.0,47,en,none,1583759
766,enfr,placerough,0.2619047619047619,0.0,47,en,none,1583759
767,enfr,lang,1.0,0.0,47,en,none,1583759
768,en,sonority,0.8717948717948718,0.0,48,en,none,1683759
769,fr,sonority,0.4411764705882353,0.0,48,en,none,1683759
770,enfr,sonority,0.41289592760180993,0.0,48,en,none,1683759
771,en,manner,0.7692307692307693,0.0,48,en,none,1683759
772,fr,manner,0.4411764705882353,0.0,48,en,none,1683759
773,enfr,manner,0.41289592760180993,0.0,48,en,none,1683759
774,en,voicing,1.0,0.0,48,en,none,1683759
775,fr,voicing,0.0,0.0,48,en,none,1683759
776,enfr,voicing,0.4852941176470588,0.0,48,en,none,1683759
777,en,place,0.7083333333333334,0.0,48,en,none,1683759
778,fr,place,0.10526315789473684,0.0,48,en,none,1683759
779,enfr,place,0.2510964912280702,0.0,48,en,none,1683759
780,en,placerough,0.9285714285714286,0.0,48,en,none,1683759
781,fr,placerough,0.0,0.0,48,en,none,1683759
782,enfr,placerough,0.2619047619047619,0.0,48,en,none,1683759
783,enfr,lang,1.0,0.0,48,en,none,1683759
784,en,sonority,0.8717948717948718,0.0,49,en,none,1783759
785,fr,sonority,0.4411764705882353,0.0,49,en,none,1783759
786,enfr,sonority,0.41289592760180993,0.0,49,en,none,1783759
787,en,manner,0.8205128205128205,0.0,49,en,none,1783759
788,fr,manner,0.4411764705882353,0.0,49,en,none,1783759
789,enfr,manner,0.41289592760180993,0.0,49,en,none,1783759
790,en,voicing,0.9411764705882353,0.0,49,en,none,1783759
791,fr,voicing,0.0,0.0,49,en,none,1783759
792,enfr,voicing,0.4852941176470588,0.0,49,en,none,1783759
793,en,place,0.7083333333333334,0.0,49,en,none,1783759
794,fr,place,0.10526315789473684,0.0,49,en,none,1783759
795,enfr,place,0.2510964912280702,0.0,49,en,none,1783759
796,en,placerough,0.9285714285714286,0.0,49,en,none,1783759
797,fr,placerough,0.0,0.0,49,en,none,1783759
798,enfr,placerough,0.2619047619047619,0.0,49,en,none,1783759
799,enfr,lang,1.0,0.0,49,en,none,1783759
800,en,sonority,0.8717948717948718,0.0,50,en,none,1883759
801,fr,sonority,0.4411764705882353,0.0,50,en,none,1883759
802,enfr,sonority,0.41289592760180993,0.0,50,en,none,1883759
803,en,manner,0.7692307692307693,0.0,50,en,none,1883759
804,fr,manner,0.4411764705882353,0.0,50,en,none,1883759
805,enfr,manner,0.41289592760180993,0.0,50,en,none,1883759
806,en,voicing,0.9411764705882353,0.0,50,en,none,1883759
807,fr,voicing,0.0,0.0,50,en,none,1883759
808,enfr,voicing,0.4852941176470588,0.0,50,en,none,1883759
809,en,place,0.75,0.0,50,en,none,1883759
810,fr,place,0.10526315789473684,0.0,50,en,none,1883759
811,enfr,place,0.2510964912280702,0.0,50,en,none,1883759
812,en,placerough,0.9285714285714286,0.0,50,en,none,1883759
813,fr,placerough,0.0,0.0,50,en,none,1883759
814,enfr,placerough,0.2619047619047619,0.0,50,en,none,1883759
815,enfr,lang,1.0,0.0,50,en,none,1883759
816,en,sonority,0.8717948717948718,0.0,51,en,none,1983759
817,fr,sonority,0.4411764705882353,0.0,51,en,none,1983759
818,enfr,sonority,0.41289592760180993,0.0,51,en,none,1983759
819,en,manner,0.7948717948717948,0.0,51,en,none,1983759
820,fr,manner,0.4411764705882353,0.0,51,en,none,1983759
821,enfr,manner,0.41289592760180993,0.0,51,en,none,1983759
822,en,voicing,1.0,0.0,51,en,none,1983759
823,fr,voicing,0.0,0.0,51,en,none,1983759
824,enfr,voicing,0.4852941176470588,0.0,51,en,none,1983759
825,en,place,0.75,0.0,51,en,none,1983759
826,fr,place,0.10526315789473684,0.0,51,en,none,1983759
827,enfr,place,0.2510964912280702,0.0,51,en,none,1983759
828,en,placerough,0.9285714285714286,0.0,51,en,none,1983759
829,fr,placerough,0.0,0.0,51,en,none,1983759
830,enfr,placerough,0.2619047619047619,0.0,51,en,none,1983759
831,enfr,lang,1.0,0.0,51,en,none,1983759
832,en,sonority,0.8717948717948718,0.0,52,en,none,2083759
833,fr,sonority,0.4411764705882353,0.0,52,en,none,2083759
834,enfr,sonority,0.41289592760180993,0.0,52,en,none,2083759
835,en,manner,0.7948717948717948,0.0,52,en,none,2083759
836,fr,manner,0.4411764705882353,0.0,52,en,none,2083759
837,enfr,manner,0.41289592760180993,0.0,52,en,none,2083759
838,en,voicing,1.0,0.0,52,en,none,2083759
839,fr,voicing,0.0,0.0,52,en,none,2083759
840,enfr,voicing,0.4852941176470588,0.0,52,en,none,2083759
